# # date,lai_m2_m2,canopy_height_m,soil_moisture_m3_m3
2017-06-07 00:00:00,0.62007999503,0.864406049252,0.294477761896
2017-06-08 00:00:00,0.662054062166,0.902078954158,0.291512220546
2017-06-09 00:00:00,0.705623003896,0.940615485112,0.294186804582
2017-06-10 00:00:00,0.750390284867,0.979875666124,0.293016559548
2017-06-11 00:00:00,0.795325722407,1.01939684704,0.295492235157
2017-06-12 00:00:00,0.838855876415,1.05782224955,0.296078317695
2017-06-13 00:00:00,0.882565844942,1.09650791685,0.293648049235
2017-06-14 00:00:00,0.927175293918,1.13556454248,0.295958845152
2017-06-15 00:00:00,0.971710085869,1.17467206827,0.295002673511
2017-06-16 00:00:00,1.01800852793,1.21512345583,0.295493268856
2017-06-17 00:00:00,1.06512818182,1.25597095931,0.300454134742
2017-06-18 00:00:00,1.11346639638,1.2979388811,0.299153039853
2017-06-19 00:00:00,1.15951783569,1.33837470081,0.29594514381
2017-06-20 00:00:00,1.20735192409,1.38089721733,0.293420403644
2017-06-21 00:00:00,1.2555165622,1.42403263295,0.294942033512
2017-06-22 00:00:00,1.29957032976,1.46455379106,0.29653391518
2017-06-23 00:00:00,1.34040793777,1.50285413309,0.299557296214
2017-06-24 00:00:00,1.38104741551,1.54089536711,0.298276309614
2017-06-25 00:00:00,1.42062516014,1.57832971988,0.294557995818
2017-06-26 00:00:00,1.46053937409,1.61677643326,0.295627544875
2017-06-27 00:00:00,1.49995486383,1.65529913593,0.295638196446
2017-06-28 00:00:00,1.53819864105,1.69321423327,0.295807287649
2017-06-29 00:00:00,1.5731170906,1.72927439213,0.292425766035
2017-06-30 00:00:00,1.60586479196,1.76502024465,0.295721041935
2017-07-01 00:00:00,1.63705761786,1.79965665605,0.293329032483
2017-07-02 00:00:00,1.66462653875,1.83165514469,0.292162574552
2017-07-03 00:00:00,1.68890479538,1.86178330139,0.290788124557
2017-07-04 00:00:00,1.70982433248,1.88929604601,0.295103235377
2017-07-05 00:00:00,1.72771057818,1.91447202806,0.297226485831
2017-07-06 00:00:00,1.74020433647,1.93533272655,0.298444883139
2017-07-07 00:00:00,1.75218213046,1.95583384125,0.297776010301
2017-07-08 00:00:00,1.76054797791,1.97270598676,0.301540203117
2017-07-09 00:00:00,1.76659403465,1.98770347789,0.302649776141
2017-07-10 00:00:00,1.77132880246,2.00176904378,0.301659237455
2017-07-11 00:00:00,1.77376180225,2.01383213644,0.30074898733
2017-07-12 00:00:00,1.77437359315,2.02436221087,0.299191604058
2017-07-13 00:00:00,1.77388898973,2.03435832924,0.298689505016
2017-07-14 00:00:00,1.77201007031,2.04265930034,0.303227193378
2017-07-15 00:00:00,1.76810080917,2.0487989408,0.301575278242
2017-07-16 00:00:00,1.76414535664,2.0547413826,0.297817806955
2017-07-17 00:00:00,1.75910030029,2.0599872492,0.298007182501
2017-07-18 00:00:00,1.75357804475,2.06432926213,0.301050509016
2017-07-19 00:00:00,1.74759602105,2.06810396247,0.299485224265
2017-07-20 00:00:00,1.74087233014,2.07117767687,0.295693806476
2017-07-21 00:00:00,1.73360001599,2.07369225555,0.291321892981
2017-07-22 00:00:00,1.72599954517,2.07572291074,0.292225544651
2017-07-23 00:00:00,1.71849142181,2.07749853311,0.291222866487
2017-07-24 00:00:00,1.71105671812,2.0789723308,0.295966812306
2017-07-25 00:00:00,1.70338274814,2.07998236462,0.301539791955
2017-07-26 00:00:00,1.69579649413,2.08065585737,0.298035872203
2017-07-27 00:00:00,1.68792100306,2.08119582688,0.295219200077
2017-07-28 00:00:00,1.68000316178,2.08163191654,0.299439797799
2017-07-29 00:00:00,1.67211572329,2.08200209671,0.296686850764
2017-07-30 00:00:00,1.66456843306,2.08234202862,0.295873165131
2017-07-31 00:00:00,1.65711341081,2.08263711576,0.29243375361
2017-08-01 00:00:00,1.64967445974,2.08284252661,0.292864930299
2017-08-02 00:00:00,1.64192531285,2.08295442881,0.290266591642
2017-08-03 00:00:00,1.63415938837,2.08303492599,0.291466072202
2017-08-04 00:00:00,1.61751607392,2.06831648173,0.294365854727
2017-08-05 00:00:00,1.57558384915,2.01218164234,0.291011953244
2017-08-06 00:00:00,1.56881715017,2.01223607241,0.291072345994
2017-08-07 00:00:00,1.56220404132,2.0122808333,0.293227343648
2017-08-08 00:00:00,1.5307731942,1.97663030184,0.289052017309
2017-08-09 00:00:00,1.49741282378,1.93786780572,0.292095614804
2017-08-10 00:00:00,1.4748161665,1.91287283636,0.292322399164
2017-08-11 00:00:00,1.40234971184,1.81757943414,0.287346225922
2017-08-12 00:00:00,1.37290654983,1.78524430776,0.284642348687
2017-08-13 00:00:00,1.34664172558,1.7542324835,0.281798757061
2017-08-14 00:00:00,1.2847025903,1.67154961391,0.281356318957
2017-08-15 00:00:00,1.22285156392,1.58840622558,0.280493779315
2017-08-16 00:00:00,1.12584655693,1.45796277887,0.284988717073
2017-08-17 00:00:00,1.03683330144,1.33372028418,0.287690007024
2017-08-18 00:00:00,0.970440077069,1.23894002543,0.288027511703
2017-08-19 00:00:00,0.850144855368,1.08352164976,0.282388663402
2017-08-20 00:00:00,0.759111737539,0.971227990032,0.281386616053
2017-08-21 00:00:00,0.641076860191,0.813019473934,0.276984989367
2017-08-22 00:00:00,0.589171936158,0.745419181099,0.276953482793
2017-08-23 00:00:00,0.504066751916,0.636341750475,0.279585582515
2017-08-24 00:00:00,0.44022111856,0.559124400624,0.280827906397
2017-08-25 00:00:00,0.434291265939,0.553976867244,0.282458304531
2017-08-26 00:00:00,0.344332578316,0.440910797739,0.279547828353
2017-08-27 00:00:00,0.304623693348,0.391730062508,0.281952511243
2017-08-28 00:00:00,0.258903227591,0.330080800707,0.281720251397
2017-08-29 00:00:00,0.246248231468,0.313857417993,0.283220099492
2017-08-30 00:00:00,0.187169982629,0.236277794974,0.280695519238
2017-08-31 00:00:00,0.128017399434,0.157392343273,0.279671738545
2017-09-01 00:00:00,0.106821568312,0.135311749634,0.286850938642
2017-09-02 00:00:00,0.0443044534057,0.0690699139851,0.286587962122
2017-09-03 00:00:00,0.0441241339022,0.0690699713822,0.288984978641
2017-09-04 00:00:00,0.0260747260138,0.040707467624,0.29199862149
2017-09-05 00:00:00,0.000999999465421,0.000999999465421,0.293964115558
2017-09-06 00:00:00,0.000999999465421,0.000999999465421,0.29227406228
2017-09-07 00:00:00,0.000999999465421,0.000999999465421,0.289361651021
2017-09-08 00:00:00,0.000999999465421,0.000999999465421,0.290958952573
2017-09-09 00:00:00,0.000999999465421,0.000999999465421,0.291627453433
2017-09-10 00:00:00,0.000999999465421,0.000999999465421,0.288572452135
2017-09-11 00:00:00,0.000999999465421,0.000999999465421,0.290076208335
2017-09-12 00:00:00,0.000999999465421,0.000999999465421,0.294868613835
2017-09-13 00:00:00,0.000999999465421,0.000999999465421,0.295248228091
2017-09-14 00:00:00,0.000999999465421,0.000999999465421,0.298091552876
2017-09-15 00:00:00,0.000999999465421,0.000999999465421,0.299073739736
2017-09-16 00:00:00,0.000999999465421,0.000999999465421,0.297796312858
2017-09-17 00:00:00,0.000999999465421,0.000999999465421,0.296323065405
2017-09-18 00:00:00,0.000999999465421,0.000999999465421,0.303339009484
2017-09-19 00:00:00,0.000999999465421,0.000999999465421,0.302390911513
2017-09-20 00:00:00,0.000999999465421,0.000999999465421,0.299439234866
2017-09-21 00:00:00,0.000999999465421,0.000999999465421,0.297832328412
2017-09-22 00:00:00,0.000999999465421,0.000999999465421,0.295732853037
2017-09-23 00:00:00,0.000999999465421,0.000999999465421,0.298882955202
2017-09-24 00:00:00,0.000999999465421,0.000999999465421,0.301467688547
2017-09-25 00:00:00,0.000999999465421,0.000999999465421,0.301465350721
2017-09-26 00:00:00,0.000999999465421,0.000999999465421,0.302230868075
2017-09-27 00:00:00,0.000999999465421,0.000999999465421,0.303641882208
2017-09-28 00:00:00,0.000999999465421,0.000999999465421,0.300479088668
2017-09-29 00:00:00,0.000999999465421,0.000999999465421,0.299021792081
2017-09-30 00:00:00,0.000999999465421,0.000999999465421,0.297758654864
2017-10-01 00:00:00,0.000999999465421,0.000999999465421,0.301852708613
2017-10-02 00:00:00,0.000999999465421,0.000999999465421,0.303852199404
2017-10-03 00:00:00,0.000999999465421,0.000999999465421,0.303720036591
2017-10-04 00:00:00,0.000999999465421,0.000999999465421,0.305304574746
2017-10-05 00:00:00,0.000999999465421,0.000999999465421,0.30610906857
2017-10-06 00:00:00,0.000999999465421,0.000999999465421,0.305828373189
2017-10-07 00:00:00,0.000999999465421,0.000999999465421,0.310344326275
2017-10-08 00:00:00,0.000999999465421,0.000999999465421,0.312227406987
2017-10-09 00:00:00,0.000999999465421,0.000999999465421,0.309607265172
2017-10-10 00:00:00,0.000999999465421,0.000999999465421,0.30911278835
2017-10-11 00:00:00,0.000999999465421,0.000999999465421,0.309047988168
2017-10-12 00:00:00,0.000999999465421,0.000999999465421,0.308776979093
2017-10-13 00:00:00,0.000999999465421,0.000999999465421,0.308034400145
2017-10-14 00:00:00,0.000999999465421,0.000999999465421,0.306748713608
2017-10-15 00:00:00,0.000999999465421,0.000999999465421,0.305356819321
2017-10-16 00:00:00,0.000999999465421,0.000999999465421,0.307235974956
2017-10-17 00:00:00,0.000999999465421,0.000999999465421,0.309746642907
2017-10-18 00:00:00,0.000999999465421,0.000999999465421,0.311361950857
2017-10-19 00:00:00,0.000999999465421,0.000999999465421,0.310366984871
2017-10-20 00:00:00,0.000999999465421,0.000999999465421,0.308595859342
2017-10-21 00:00:00,0.000999999465421,0.000999999465421,0.309631056256
2017-10-22 00:00:00,0.000999999465421,0.000999999465421,0.311105417985
2017-10-23 00:00:00,0.000999999465421,0.000999999465421,0.311094879
2017-10-24 00:00:00,0.000999999465421,0.000999999465421,0.312943985065
2017-10-25 00:00:00,0.000999999465421,0.000999999465421,0.311543061777
2017-10-26 00:00:00,0.000999999465421,0.000999999465421,0.311989145146
2017-10-27 00:00:00,0.000999999465421,0.000999999465421,0.311375875164
2017-10-28 00:00:00,0.000999999465421,0.000999999465421,0.310713903772
2017-10-29 00:00:00,0.000999999465421,0.000999999465421,0.314208086994
2017-10-30 00:00:00,0.000999999465421,0.000999999465421,0.314940113712
2017-10-31 00:00:00,0.000999999465421,0.000999999465421,0.312469614877
2017-11-01 00:00:00,0.000999999465421,0.000999999465421,0.312444707862
2017-11-02 00:00:00,0.000999999465421,0.000999999465421,0.313801311784
2017-11-03 00:00:00,0.000999999465421,0.000999999465421,0.315638877727
2017-11-04 00:00:00,0.000999999465421,0.000999999465421,0.316232597386
2017-11-05 00:00:00,0.000999999465421,0.000999999465421,0.315472049846
2017-11-06 00:00:00,0.000999999465421,0.000999999465421,0.317294323886
2017-11-07 00:00:00,0.000999999465421,0.000999999465421,0.31886867351
2017-11-08 00:00:00,0.000999999465421,0.000999999465421,0.319792770677
2017-11-09 00:00:00,0.000999999465421,0.000999999465421,0.32077673188
2017-11-10 00:00:00,0.000999999465421,0.000999999465421,0.320442539674
2017-11-11 00:00:00,0.000999999465421,0.000999999465421,0.321796174403
2017-11-12 00:00:00,0.000999999465421,0.000999999465421,0.32122417291
2017-11-13 00:00:00,0.000999999465421,0.000999999465421,0.319739305311
2017-11-14 00:00:00,0.000999999465421,0.000999999465421,0.3200017556
2017-11-15 00:00:00,0.000999999465421,0.000999999465421,0.32191980437
2017-11-16 00:00:00,0.000999999465421,0.000999999465421,0.323764767912
2017-11-17 00:00:00,0.000999999465421,0.000999999465421,0.324587411351
2017-11-18 00:00:00,0.000999999465421,0.000999999465421,0.326450368872
2017-11-19 00:00:00,0.000999999465421,0.000999999465421,0.329040837509
2017-11-20 00:00:00,0.000999999465421,0.000999999465421,0.334161506759
2017-11-21 00:00:00,0.000999999465421,0.000999999465421,0.337314032846
2017-11-22 00:00:00,0.000999999465421,0.000999999465421,0.339721515223
2017-11-23 00:00:00,0.000999999465421,0.000999999465421,0.341890915676
2017-11-24 00:00:00,0.000999999465421,0.000999999465421,0.344188238736
2017-11-25 00:00:00,0.000999999465421,0.000999999465421,0.34293341747
2017-11-26 00:00:00,0.000999999465421,0.000999999465421,0.346105728988
2017-11-27 00:00:00,0.000999999465421,0.000999999465421,0.347358410005
2017-11-28 00:00:00,0.000999999465421,0.000999999465421,0.348293213933
2017-11-29 00:00:00,0.000999999465421,0.000999999465421,0.351550986369
2017-11-30 00:00:00,0.000999999465421,0.000999999465421,0.3553000236
2017-12-01 00:00:00,0.000999999465421,0.000999999465421,0.354299897397
2017-12-02 00:00:00,0.000999999465421,0.000999999465421,0.353809334614
2017-12-03 00:00:00,0.000999999465421,0.000999999465421,0.35292878747
2017-12-04 00:00:00,0.000999999465421,0.000999999465421,0.352110362715
2017-12-05 00:00:00,0.000999999465421,0.000999999465421,0.352691554361
2017-12-06 00:00:00,0.000999999465421,0.000999999465421,0.354985208423
2017-12-07 00:00:00,0.000999999465421,0.000999999465421,0.361056620324
2017-12-08 00:00:00,0.000999999465421,0.000999999465421,0.367595587616
2017-12-09 00:00:00,0.000999999465421,0.000999999465421,0.3730367102
2017-12-10 00:00:00,0.000999999465421,0.000999999465421,0.380121965099
2017-12-11 00:00:00,0.000999999465421,0.000999999465421,0.384782207233
2017-12-12 00:00:00,0.000999999465421,0.000999999465421,0.388105375899
2017-12-13 00:00:00,0.000999999465421,0.000999999465421,0.386137244878
2017-12-14 00:00:00,0.000999999465421,0.000999999465421,0.384151285445
2017-12-15 00:00:00,0.000999999465421,0.000999999465421,0.382611190831
2017-12-16 00:00:00,0.000999999465421,0.000999999465421,0.386295302047
2017-12-17 00:00:00,0.000999999465421,0.000999999465421,0.392292730234
2017-12-18 00:00:00,0.000999999465421,0.000999999465421,0.398556407955
2017-12-19 00:00:00,0.000999999465421,0.000999999465421,0.40616585811
2017-12-20 00:00:00,0.000999999465421,0.000999999465421,0.411318100161
2017-12-21 00:00:00,0.000999999465421,0.000999999465421,0.410909787372
2017-12-22 00:00:00,0.000999999465421,0.000999999465421,0.410142996797
2017-12-23 00:00:00,0.000999999465421,0.000999999465421,0.405261439306
2017-12-24 00:00:00,0.000999999465421,0.000999999465421,0.402944749152
2017-12-25 00:00:00,0.000999999465421,0.000999999465421,0.39918446872
2017-12-26 00:00:00,0.000999999465421,0.000999999465421,0.399901994952
2017-12-27 00:00:00,0.000999999465421,0.000999999465421,0.406150790276
2017-12-28 00:00:00,0.000999999465421,0.000999999465421,0.41098773921
2017-12-29 00:00:00,0.000999999465421,0.000999999465421,0.414057424775
2017-12-30 00:00:00,0.000999999465421,0.000999999465421,0.418069675013
